Rotational_Speed_[rpm],Abs_Meas._Wind_Vel._at_Hub_[m/s],Momentary_Aerodynamic_Power_[W],Momentary_Aerodynamic_Torque_[Nm],Momentary_Aerodynamic_Thrust_[N]
5.004000000000004,30.46338602370146,2817.0600077146523,5375.890101615952,12364.426989328997
5.004000000000004,30.597130633759683,2538.8679941125533,4845.005643047032,12147.241307659424
5.004000000000004,30.770241155730748,2430.7048316420496,4638.592364537929,12132.381188515015
5.004000000000004,30.377232791940827,2602.517225138022,4966.465419680653,12435.445733016779
5.004000000000004,29.196731774213898,2834.2088919792495,5408.609219054915,12853.907340928406
5.004000000000004,28.42338999988246,2903.686803926013,5541.199159156599,13034.747498279514
5.004000000000004,29.03586669390411,2856.11290504453,5450.417828506299,12923.342959519643
5.004000000000004,30.209648457759606,2763.6438966918254,5273.956933328162,12725.839049623644
5.004000000000004,30.67201999155302,2521.9109265153575,4812.6441593049185,12523.883000714815
5.004000000000004,30.56544438285153,2167.5343198310366,4136.37233174449,12290.55989884506
5.004000000000004,30.734390829509948,1985.9768973903954,3789.905045943019,12159.882079099958
5.004000000000004,31.107212448345365,2007.3185412375624,3830.63750211883,12288.213673840779
5.004000000000004,31.07575816148608,1889.981783770103,3606.719145024163,12569.581527688271
5.004000000000004,30.841297829569005,1525.2775458778494,2910.738426211946,12803.933325564132
5.004000000000004,31.086686955305566,1201.4683896329993,2292.8014342644256,12962.804708196614
5.004000000000004,31.710698210297796,1035.6509768314581,1976.366695576296,13080.943498065619
5.004000000000004,32.02518072959276,800.1171729245904,1526.889243199414,13130.43001680479
5.004000000000004,31.84315910530859,414.74696278585645,791.47429795375,13105.056498287804
5.004000000000004,31.514883348894436,133.24659084661124,254.2786852838801,13026.465101332014
5.004000000000004,31.300868654243242,116.40723797766594,222.14453090298431,12886.87639371359
5.004000000000004,31.260772249425642,193.53455808114134,369.3289836674511,12718.162629176471
5.004000000000004,31.35269259168171,202.46634445619515,386.3723756046795,12663.304824472654
5.004000000000004,31.290845209571803,264.45838294227946,504.67269358897806,12900.0941110884
5.004000000000004,30.60689847695132,546.2868619547824,1042.4968815793536,13409.491904691877
5.004000000000004,29.148512173560547,968.6336953078917,1848.4788916414932,13804.977993072334
5.004000000000004,27.420529803525906,1295.140127171924,2471.5630602132105,13666.793433275074
5.004000000000004,26.262288137469383,1423.0000583000708,2715.559754835627,13141.90969951383
5.004000000000004,26.17311089335556,1506.8308196000346,2875.534755640967,12779.239060918851
5.004000000000004,26.84379188418635,1750.4227155810186,3340.3901455398463,12671.671158900783
5.004000000000004,27.33980879291499,2150.76296997502,4104.372167303078,12375.187809175293
5.004000000000004,27.114521550660946,2580.204131163565,4923.88387684022,11794.700667695764
5.004000000000004,26.656308287815353,2984.446545927681,5695.308853095575,11389.59904237705
5.004000000000004,26.514034665748817,3355.2109090390436,6402.854233645618,11346.65060200748
5.004000000000004,26.350167619646438,3679.730739801682,7022.154183950077,11348.893032173337
5.004000000000004,25.869059918082904,3972.944270888794,7581.706249156163,11237.234256350699
5.004000000000004,25.711519407847376,4174.107091714496,7965.587692580112,11081.414414924651
5.004000000000004,26.483200388571632,4107.683394220816,7838.824971369919,10706.308827278044
5.004000000000004,27.74643235328605,3832.768389926805,7314.196677273332,10012.123134246534
5.004000000000004,28.5349526625657,3812.4314153439127,7275.390941791719,9515.902367759
5.004000000000004,28.371433920757717,4276.391401660299,8160.783552041726,9740.264253140997
5.004000000000004,27.704335876078854,4733.137280990768,9032.406423924502,10367.516013462218
5.004000000000004,27.390474449391316,4708.149150828277,8984.718557506318,10690.56486473293
5.004000000000004,27.572838292108695,4509.4827491101705,8605.593757174373,10557.384459789722
5.004000000000004,27.57481566415069,4611.703650922461,8800.662090669099,10325.213893780565
5.004000000000004,27.142741555026813,4861.03533171526,9276.468782872324,10228.489059006164
5.004000000000004,26.84281781188555,4914.304579777264,9378.126301382756,10235.558220646622
5.004000000000004,27.028798818872133,4868.052991172303,9289.865265685245,10277.498417845281
5.004000000000004,27.454686272948557,4943.983576812701,9434.764052228024,10314.97179159263
5.004000000000004,27.934916164581512,5064.828771035134,9665.37113494973,10322.579282328234
5.004000000000004,28.563374479841343,5079.157888179161,9692.713344582095,10342.610499555522
5.004000000000004,29.400528237813653,5017.71299181617,9575.459945838233,10453.91273367811
5.004000000000004,30.307961061101203,4961.671869409372,9468.519166354965,10659.486529076836
5.004000000000004,30.877769337067438,4919.23817214976,9387.540847992479,10898.598935363965
5.004000000000004,30.677443245830766,4871.615753463635,9296.659457547368,11145.673831722585
5.004000000000004,29.890630488004774,4795.238172518702,9150.908003256838,11378.220129306515
5.004000000000004,29.35429313114973,4656.933598533704,8886.980843301046,11495.159897243451
5.004000000000004,29.654535917786315,4436.281577105776,8465.901930915934,11432.775078626213
5.004000000000004,30.48333092898418,4146.376266960639,7912.659356734583,11316.171342896176
5.004000000000004,31.130890465949847,3843.321952720222,7334.327016748577,11328.505823141815
5.004000000000004,31.397742863600044,3579.454661352104,6830.785002678056,11468.70577455829
5.004000000000004,31.56322970716327,3345.802923756728,6384.908427741691,11533.018892249385
5.004000000000004,31.598333872288297,3133.7242824895266,5980.1968836180195,11318.04335509733
5.004000000000004,31.253149396923117,2979.039112915695,5685.005781929302,10894.741066250766
5.004000000000004,30.75819198121832,2832.2597222147315,5404.899239362842,10680.724339859165
5.004000000000004,30.455618420343317,2506.623922118529,4783.474764186725,11036.589560925942
5.004000000000004,30.210522355927658,1908.2762189013965,3641.6250128593315,11798.600596604336
5.004000000000004,30.021404179251665,1300.1334586735577,2481.0838742038886,12500.28285039716
5.004000000000004,30.32944406106971,1178.1557446708837,2248.310140557168,13018.509787653433
5.004000000000004,31.12613073591494,1595.9255234477794,3045.557707459339,13608.442176792872
5.004000000000004,31.71119202871796,1731.1073216170917,3303.53457847152,14314.60931224949
5.004000000000004,31.67693168023057,866.0343040793647,1652.688817710092,14844.220749824264
5.004000000000004,31.428270973824326,-284.6809836972778,-543.2626356342524,15042.91307649362
5.004000000000004,31.45217600011264,-358.3556205467694,-683.8618599353939,14984.107257372858
5.004000000000004,31.45621465678798,715.4518606462206,1365.3217563021637,14694.757349816813
5.004000000000004,30.839189595840157,1829.591374545922,3491.4735554255135,14316.480505266458
5.004000000000004,29.95095057706135,2370.88381076056,4524.438780167341,14260.208319936555
5.004000000000004,29.816753526220744,2597.7779133147314,4957.427040214954,14683.014664568142
5.004000000000004,30.540128571331472,2822.502075379852,5386.277233458741,15163.727100532507
5.004000000000004,31.33736987363105,3095.792680205635,5907.805654680946,15314.230067177063
5.004000000000004,32.03737824453529,3360.531421725811,6413.0087106106885,15292.439918165655
5.004000000000004,33.022462019240926,3526.699455471531,6730.108961906827,15387.620194440471
5.004000000000004,34.01602834531122,3610.5518531470775,6890.132159803463,15590.744946049823
5.004000000000004,34.38838397706666,3758.164685044139,7171.8325574981045,15841.53874009935
5.004000000000004,34.23872863947176,3999.716669679052,7632.793465743521,16184.180104161873
5.004000000000004,34.09689730738037,4245.31897668583,8101.480685296292,16535.295120861647
5.004000000000004,34.14449450469323,4513.676644988238,8613.595642380405,16846.316050812427
5.004000000000004,34.41529058631103,4810.283266298171,9179.62019876364,17434.529297409375
5.004000000000004,35.02932719231714,4922.8537529534415,9394.440226197696,18475.29487836094
5.004000000000004,35.847838689562735,4704.934538936583,8978.5758920257,19384.966295004182
5.004000000000004,36.58014303607973,4379.151163965491,8356.8744992122,19543.481986444403
5.004000000000004,37.2121670667559,4255.048236656642,8120.049364031965,19325.44079699958
5.004000000000004,37.74896675668717,4321.366972877705,8246.611735828721,19496.733367381938
5.004000000000004,37.9276301373595,4309.716215019415,8224.379114629113,19959.301585400935
5.004000000000004,37.71946239760847,3961.731554154593,7560.304476024588,20035.254017282597
5.004000000000004,37.61468758695398,3174.0840569693964,6057.204132664824,19669.664261274695
5.004000000000004,37.916647696315884,2138.652038245991,4081.2519591638747,19464.611300547593
5.004000000000004,38.198521391402494,1271.0011881752657,2425.488176426298,19677.531095255836
5.004000000000004,37.991734447246166,775.2627337499943,1479.4587192748104,19955.93610175195
5.004000000000004,37.64765904113093,505.6314860360385,964.9141998816199,20041.79585538239
5.004000000000004,37.89253284527446,324.8237885740666,619.8721543160896,20054.652261319538
5.004000000000004,38.779816878095765,196.1189085586025,374.2597242272391,20088.288480296153
5.004000000000004,39.671221130635175,7.285982385383761,13.903997301977135,20153.189127805406
5.004000000000004,40.14860798793111,-201.01703803936877,-383.6068426752944,20423.02774650315
5.004000000000004,40.40749695379624,-31.397940222775414,-59.9173754431212,20987.473979479706
5.004000000000004,40.57092032816255,731.215968815415,1395.4022258891061,21559.61443122261
5.004000000000004,40.24810203431881,1687.2480454392353,3219.827261147965,21884.1902094935
5.004000000000004,39.39119002846281,2434.894310247426,4646.582384131588,22147.430366872184
5.004000000000004,38.84048177027773,3143.0002479280374,5997.881890098583,22571.197730733533
5.004000000000004,39.121115691500634,4038.1337525368936,7706.096002759404,22936.1241596163
5.004000000000004,39.51033219298622,4950.676271124115,9447.536911993851,22952.13832168137
5.004000000000004,39.17348146910702,5754.604672854746,10981.700651305513,22790.36602895474
5.004000000000004,38.390170762220706,6571.386871483892,12540.376670566748,22766.935996278713
5.004000000000004,37.89827933484226,7327.706326742718,13983.664088716589,22771.29531248718
5.004000000000004,37.791573546698295,7784.178632341457,14854.76920065831,22498.182916470792
5.004000000000004,37.786596396450264,8065.916370090307,15392.454463152724,22020.752387398636
5.004000000000004,37.938354163106325,8550.11645116258,16316.500015966763,21674.88786149764
5.004000000000004,38.30325063394085,9198.179173013858,17553.21458225336,21547.838308390932
5.004000000000004,38.39957162898344,9492.66643087509,18115.171818990828,21472.689507628635
5.004000000000004,37.79913165345226,9130.135427639076,17423.33414084402,21370.875468554343
5.004000000000004,36.87092290124934,8457.734777071617,16140.173661582563,21246.385824104156
5.004000000000004,36.36614089203141,8041.046225866121,15344.984241642102,20999.943133467514
5.004000000000004,36.54935462250946,7972.281815847438,15213.740498607816,20569.93835267709
5.004000000000004,36.97237513467368,7880.132526536442,15037.888608695554,20109.734441761757
5.004000000000004,37.012157707642004,7544.993245592779,14398.348780490682,19775.27436265283
5.004000000000004,36.64009685633773,7129.027299442812,13604.55151569074,19449.91486003536
5.004000000000004,36.43704774640043,6791.601825202984,12960.61490041502,18890.890575781617
5.004000000000004,36.767351965059405,6523.909006162201,12449.762045152194,18166.88979004344
5.004000000000004,37.382721234339165,6413.931082021861,12239.910531430116,17742.69879335477
5.004000000000004,37.78677037180432,6611.069897574366,12616.141352267905,17925.38817351462
5.004000000000004,37.55799275399057,6976.634246735506,13313.755738561915,18384.17297440008
5.004000000000004,36.66935492319593,7144.570525630208,13634.217927812197,18510.845315800274
5.004000000000004,35.82632187767251,6986.980998598916,13333.486128046272,18214.780697426057
5.004000000000004,35.87798424621271,6800.807980163771,12978.214582552502,18061.730030318406
5.004000000000004,36.60885233793827,6876.382645931097,13122.42693491445,18451.575474352838
5.004000000000004,36.853424106754446,7005.583623057477,13368.966833026256,18989.37839661675
5.004000000000004,36.12948475457898,6827.251021390431,13028.645647995067,19139.345821741314
5.004000000000004,35.405769554694736,6531.705327705297,12464.664565577707,19081.395756519214
5.004000000000004,35.855957887294466,6520.6639783854525,12443.619088268018,19234.35128421611
5.004000000000004,37.472951178592304,6582.55824001608,12561.737612710782,19530.94488957944
5.004000000000004,39.32490899528614,6286.762023209917,11997.229863194483,19866.212540753906
5.004000000000004,40.766938935447364,5864.686914403133,11191.74134636579,20411.96499984142
5.004000000000004,41.865670555227744,5791.80361827665,11052.672573015345,20952.050480655766
5.004000000000004,42.669355667811764,5886.581796785264,11233.584742809502,20977.828154730585
5.004000000000004,42.82888918477603,5649.044647378399,10780.29741246056,20730.62690907243
5.004000000000004,42.40186326467941,5136.419633634965,9802.010234243651,20947.909013899505
5.004000000000004,42.14660420502389,4823.620965775619,9205.062082315422,21511.51047474851
5.004000000000004,43.3925,4876.38763995218,9305.76113356632,21616.71189453953
5.004000000000004,42.04805478335572,5046.214306840337,9629.855915308186,21192.89707285438
5.004000000000004,40.86344064914076,5042.0945024995435,9621.992718053065,20854.382647629016
5.004000000000004,39.45920398541075,4725.283059305214,9017.408487379944,20600.244793004793
5.004000000000004,38.635001772411286,4181.942594797454,7980.538243242955,19858.4727047095
5.004000000000004,38.108796648163356,3744.406171535292,7145.577564497193,18741.28049402698
5.004000000000004,37.189908478828066,3711.678618407356,7083.121951382102,18117.93687309532
5.004000000000004,35.929776733688946,3973.8164883430136,7583.366366540011,18359.53214224285
5.004000000000004,34.959459877046825,4108.793338833833,7840.946095243936,18824.152195519153
5.004000000000004,34.76046971042544,3924.231351538436,7488.738660128769,18761.164158322706
5.004000000000004,35.33313964807271,3709.846067308858,7079.619207565698,18215.039029294876
5.004000000000004,35.983766615878665,3814.9171106203758,7280.131565294246,17790.30498420639
5.004000000000004,35.82465928109465,4177.277486782084,7971.637639146606,17814.298342028418
5.004000000000004,35.065559834165896,4479.668449799818,8548.699135130806,18041.538882807494
5.004000000000004,34.87182972812111,4589.828552725872,8758.918956081903,18100.716024932088
5.004000000000004,35.56008290625356,4628.746330759659,8833.185795594678,17966.233811664995
5.004000000000004,36.23194791290931,4710.8632254492395,8989.890582363587,17872.422344138693
5.004000000000004,36.35215527825952,4770.665803834387,9104.010775826842,17888.777760757064
5.004000000000004,36.28747795133759,4688.735299403248,8947.658664416038,17878.960012782205
5.004000000000004,36.30950679846747,4536.1356344458,8656.450236264021,17882.612179437394
5.004000000000004,36.33987179041731,4448.173872155828,8488.593221460127,18081.408512263606
5.004000000000004,36.45515895547992,4249.880256041677,8110.182664949356,18355.28011333445
5.004000000000004,36.590111985102965,3685.226756106375,7032.633027734418,18459.91910105272
5.004000000000004,36.188242656326715,3008.51458150347,5741.241324188122,18603.043153155235
5.004000000000004,35.077858537548316,2702.2681693724085,5156.8265352128765,19130.466610031217
5.004000000000004,34.19593310390961,2709.5252266713906,5170.678985063386,19755.414993242433
5.004000000000004,34.51648390842059,2591.024610361666,4944.536207334231,19912.149489275886
5.004000000000004,35.5574295957641,2213.6351443431718,4224.345870206444,19749.354115542552
5.004000000000004,35.932145562546175,1780.9360106695517,3398.6157317148936,19924.05825635043
5.004000000000004,35.40920071230373,1444.4515532573384,2756.5019375702377,20533.446836162595
5.004000000000004,35.26714962280961,1172.7684774030063,2238.043984893519,21111.3703909537
5.004000000000004,36.23718878621966,860.1889764693274,1641.5319276178627,21542.437535524623
5.004000000000004,37.50316320978355,507.2596263481185,968.0188623674926,22081.19879901009
5.004000000000004,38.30555233928533,286.0591625650625,545.894545939651,22563.790245499928
5.004000000000004,38.88564686967143,296.7021349332302,566.2067158128594,22523.8755938751
5.004000000000004,39.30826992437284,342.75545977751017,654.0916582678841,22144.63011118291
5.004000000000004,39.12722796314631,210.37449954782002,401.46428278257423,22198.538237736662
5.004000000000004,38.583241641133974,103.21030227568986,196.95979185109502,22791.79187103634
5.004000000000004,38.46496665815256,416.30765218397676,794.4531440032365,23052.40100888596
5.004000000000004,38.65833505594967,1071.2739235654103,2044.34533549225,22512.655418656566
5.004000000000004,38.302050590911385,1588.6435660240809,3031.6598680042825,21910.37968211192
5.004000000000004,37.38604333230694,1885.1589445332138,3597.5131991967937,21997.9839464541
5.004000000000004,36.91753754603436,2351.475576173192,4487.402081924834,22389.702028354674
5.004000000000004,37.406246902813535,3065.907579996421,5850.775907937523,22313.317693127243
5.004000000000004,38.22156295583107,3694.688584768384,7050.6984309365735,21848.49897168905
5.004000000000004,38.561730252012204,4233.4999306662685,8078.922798336283,21684.234747231712
5.004000000000004,38.17432581065372,5027.309293501359,9593.76325091016,22010.204699866026
5.004000000000004,37.19407138617262,6011.093971102107,11471.153177959639,22262.58263923764
5.004000000000004,36.10646851365438,6764.024149304345,12908.01564706102,21909.953909475014
5.004000000000004,35.526426935229644,7286.922478067323,13905.891512139155,21093.52444110959
5.004000000000004,35.42232456261731,7870.6873246935265,15019.886170428232,20339.538308432817
5.004000000000004,35.31795482233925,8374.626998318987,15981.535941582037,19853.49028668553
5.004000000000004,35.40118063677595,8483.430654473072,16189.16747732168,19402.423132695367
5.004000000000004,36.10710044358128,8343.864460828165,15922.866004751524,18851.76244924914
5.004000000000004,36.773278594093966,8244.578472183866,15733.432336397447,18438.15652906688
5.004000000000004,36.429174443381456,8091.401857498937,15441.120438366135,18329.56436273372
5.004000000000004,35.661048524111614,7733.447725014781,14757.992749304762,18261.621351861893
5.004000000000004,35.95172257390099,7462.057301057626,14240.05951670239,18046.67392771357
5.004000000000004,37.40195734596355,7665.589996776198,14628.463936210874,18113.609089282174
5.004000000000004,38.555539651462915,8077.2536439561945,15414.068772084469,18806.935766999297
5.004000000000004,38.33126635379875,7991.796463612579,15250.994438316387,19521.24492320388
5.004000000000004,37.15522472770736,7365.505424392948,14055.819933461993,19492.308978279198
5.004000000000004,36.28344060697342,6954.164471914406,13270.850875445956,19004.15151933676
5.004000000000004,36.500175509188104,7146.1267529542465,13637.190911124088,18845.810579518387
5.004000000000004,37.41081402774444,7437.3996987718465,14193.031842164533,19105.486982543014
5.004000000000004,37.97282198835776,7282.3718779427545,13897.1740111168,19331.49989025076
5.004000000000004,37.82589948269029,6792.129422449017,12961.638929101706,19367.49119622968
5.004000000000004,37.67861665554803,6365.1191838485565,12146.787001026289,19407.975347875654
5.004000000000004,38.00977919351142,6119.3955801857155,11677.862082838043,19582.270262929367
5.004000000000004,38.10930547464545,5921.021889136321,11299.267748152606,19804.7927371369
5.004000000000004,37.28243540954536,5665.873145841783,10812.344187360826,19857.111871359994
5.004000000000004,36.33068963835909,5349.334899433124,10208.299757493325,19592.821502333412
5.004000000000004,36.48951544386132,5020.002776087056,9579.840098224426,19134.508719892612
5.004000000000004,37.33676855707147,4753.1365506283855,9070.569379653152,18718.4967043143
5.004000000000004,37.36182200270512,4582.056392988863,8744.086885892142,18301.016289558025
5.004000000000004,36.27738577123914,4439.971542421765,8472.940395881278,17517.56512815466
5.004000000000004,35.10608219318207,4249.978006462913,8110.3659903705,16216.9308388848
5.004000000000004,34.37633406161147,4065.004194939946,7757.371381638243,14937.762307196948
5.004000000000004,33.76379056388975,3977.3324335388456,7590.068319531861,14388.690213812308
5.004000000000004,33.100883051777714,3885.4912551309963,7414.811214659954,14353.167204529442
5.004000000000004,32.60397916873836,3595.6346287341867,6861.66982397035,13885.900463806047
5.004000000000004,32.39142008566069,3169.981472097712,6049.3788105145595,12862.786476743706
5.004000000000004,32.23242039124517,2857.799473772744,5453.627945333033,12251.792268234616
5.004000000000004,31.587884480702904,2698.1069213555747,5148.879197646288,12450.66460445053
5.004000000000004,30.262469251358336,2525.6195774207927,4819.715915490503,12665.077197384677
5.004000000000004,29.183919032684884,2323.868816595408,4434.710337766296,12450.193669303208
5.004000000000004,29.39552628624167,2276.7316300291463,4344.759802251025,12509.726496419842
5.004000000000004,30.224507985350044,2475.6311665725293,4724.328798238173,13332.416394623337
5.004000000000004,30.228516266553434,2771.1740453584425,5288.324159342882,14222.120308948613
5.004000000000004,29.717908576911423,2979.17990423666,5685.268661079546,14400.738697963507
5.004000000000004,30.170795070306763,3132.6799863679284,5978.19880175955,14221.022805040378
5.004000000000004,31.615683476109112,3403.482235269652,6494.982957998387,14545.081488449348
5.004000000000004,32.749444106553675,3813.486988371111,7277.412018213543,15436.820735331952
5.004000000000004,33.189969662654555,4177.222635258111,7971.539212043268,16192.956747218863
5.004000000000004,33.78902834528448,4344.695379788189,8291.126103000144,16413.927910896055
5.004000000000004,34.920657979173946,4390.021258697994,8377.618694435536,16389.15694881551
5.004000000000004,35.81984063814242,4514.501516293102,8615.172232438663,16505.9081715983
5.004000000000004,35.77635428934476,4793.277796602429,9147.175227743772,16804.16275330391
5.004000000000004,35.101847908288256,5057.57529786161,9651.539969969954,17130.16403818931
5.004000000000004,34.50088732573823,5071.452563775933,9678.01411747748,17391.736079827693
5.004000000000004,34.10637612344692,4817.197896917396,9192.806667917432,17646.582678398816
5.004000000000004,33.80631154567619,4518.719573302163,8623.21111232876,18047.94571950001
5.004000000000004,33.99674875003614,4372.6302000061905,8344.426789134426,18592.095615934693
5.004000000000004,35.009085838566364,4359.717919659221,8319.79056011215,19008.430224738684
5.004000000000004,36.1718242874981,4330.496759191045,8264.031758419114,19159.834025014585
5.004000000000004,36.59523891279891,4188.293536061825,7992.660936733455,19285.630353837485
5.004000000000004,36.552928082720975,3927.8603306690175,7495.663853197773,19509.075150809484
5.004000000000004,36.853341137314885,3476.8209978876835,6634.929300931579,19544.618135018995
5.004000000000004,37.22767243449531,2671.689100804593,5098.472257444945,19277.104101744793
5.004000000000004,36.844659233731996,1591.6932110570378,3037.4822071056574,19105.075438660708
5.004000000000004,36.163877243678805,676.9105732839664,1291.771042826414,19289.226278141665
5.004000000000004,36.44028644652603,231.731808875365,442.22034718339023,19468.7881339874
5.004000000000004,37.39545615864623,85.53637380583619,163.23113176127782,19276.338842219717
5.004000000000004,37.40384237842485,-36.66439941995389,-69.96758134884365,18966.313407733378
5.004000000000004,36.15701425179657,-147.10374964037456,-280.7222488242087,18961.13294826985
5.004000000000004,35.178962465468004,-156.9703450012564,-299.55162495906484,19224.974786833543
5.004000000000004,35.518484586967205,-52.46282923219227,-100.1170627932679,19526.568603355154
5.004000000000004,36.59615474070604,200.17975986436605,382.0099650316634,19828.874237016094
5.004000000000004,37.4040342533852,591.9281534791966,1129.597143761961,20064.408866875045
5.004000000000004,37.57252163504728,918.786248769745,1753.3490568335392,20108.222734683706
5.004000000000004,37.26841460856573,1114.8638649613372,2127.527705511811,20222.838098863856
5.004000000000004,36.8909709577307,1612.9404033952037,3078.0253366443667,20836.759398657003
5.004000000000004,36.813310536320586,2797.872005679935,5339.269889366537,21706.65870834866
5.004000000000004,36.96090352499656,4296.861359853654,8199.827899687256,22050.591986465093
5.004000000000004,36.84238870167486,5436.67932548391,10374.96039937044,21663.222369911382
5.004000000000004,36.33917373692036,6117.285961013463,11673.781187275283,21191.75566482709
5.004000000000004,36.09018551743859,6660.901616457757,12711.198163876168,21126.688423016665
5.004000000000004,36.62218016496741,7185.012858035081,13711.390295314635,21140.21643521034
5.004000000000004,37.565436768944345,7611.59193131095,14525.438847764197,20748.976329112156
5.004000000000004,38.243524138856316,7926.214224776248,15125.832094030016,20146.60825653397
5.004000000000004,38.4648900656407,8161.914652021492,15575.62971953276,19900.23810782806
5.004000000000004,38.40454440554147,8382.803375580688,15997.169551743506,20125.117750706682
5.004000000000004,38.322571146007164,8584.949965330949,16382.939521686389,20389.191728588656
5.004000000000004,38.290398568891604,8478.103763408595,16179.04651299747,20208.809172118654
5.004000000000004,37.7591382690733,7806.694636066523,14897.777124217873,19407.238413397594
5.004000000000004,36.20602563019367,6945.482182140789,13254.290085869652,18266.25301305153
5.004000000000004,34.44943963856391,6561.205429057813,12520.953009169987,17375.41007536593
5.004000000000004,33.96306503814852,6664.376720423901,12717.842142984482,16995.118309932233
5.004000000000004,34.73317913124688,6664.574780439178,12718.230721242555,16715.57244361563
5.004000000000004,35.25233048378645,6381.06032725261,12177.19206988302,16164.451838263085
5.004000000000004,34.744266945553406,6293.466338460849,12010.030163519375,15723.79899942566
5.004000000000004,34.11152756926672,6702.86554390591,12791.303117018906,15954.623295817099
5.004000000000004,34.4396881883679,7271.811242671689,13877.043553507365,16637.78643934883
5.004000000000004,35.49689749713646,7502.671508941277,14317.597742222842,17069.353347553795
5.004000000000004,36.178639223487615,7236.212231577048,13809.105851473236,17067.061241831554
5.004000000000004,35.96262164733938,6675.438792734933,12738.97492673031,17038.70577999819
5.004000000000004,35.39882494985433,6205.6482714833,11842.462113452228,17265.79004676882
5.004000000000004,35.26766665169636,6120.277620914961,11679.530749540734,17652.449710146557
5.004000000000004,35.66246954009727,6343.4510548068065,12105.40155848704,17948.022461071643
5.004000000000004,36.0180109496607,6515.513328675294,12433.754242481391,17932.336488700632
5.004000000000004,35.84231994145435,6426.107734749537,12263.151025949377,17720.716605546895
5.004000000000004,35.24092416811893,6172.290627525007,11778.783051997783,17800.433418621065
5.004000000000004,34.727736013065005,5846.11575742841,11156.317151191535,18266.880218315055
5.004000000000004,34.617518921588314,5406.927243677281,10318.191656497553,18515.61240546859
5.004000000000004,34.72732365980208,4950.659553463051,9447.492199091477,18277.422542122305
5.004000000000004,34.72295518500909,4706.977426461831,8982.480439203013,18082.841949638485
